sigma_us,sigma_eu,mu_us,mu_eu,lcr_us
0.0455136340406437,0.429902715677823,-3.00698971305136,-0.794764341059849,18.5
0.0438680704446188,0.422834653797927,-3.06948799623851,-0.793184762593409,18.5
0.0428999280140033,0.416255202573633,-3.07858316197196,-0.807260025073986,18.5
0.0442147803997709,0.445220956329458,-3.07366244895076,-0.804638566667316,18.5
0.0405962185423006,0.432752664081385,-3.15966832887391,-0.830688835617927,18.5
0.0404966735960598,0.42245056987711,-3.19047752841517,-0.807877934113257,18.5
0.0431982951244727,0.43117600295379,-3.13544496274784,-0.797533259322661,18.5
0.0442751685788933,0.422965766815787,-3.11545026703405,-0.799475023821143,18.5
0.0434601539919886,0.422571118388839,-3.1287103558518,-0.795842197970215,18.5
0.0402646010736322,0.424803608936695,-3.20168957143845,-0.797193430364659,18.5
0.0436488602720973,0.427614193248521,-3.1657576538928,-0.783915874548599,18.5
0.0432072686977375,0.398808356920168,-3.14124844283873,-0.810749176460997,18.5
