sigma_us,sigma_eu,mu_us,mu_eu,lcr_us
0.286627685291096,0.600000127576442,-1.41374739830749,-0.619722116552156,18.5
0.285169913855878,0.587438716349552,-1.37725141537865,-0.605514474521726,18.5
0.259441884093047,0.654198328233635,-1.45685920207184,-0.495063587102436,18.5
0.232604533071441,0.66660923604823,-1.56976721002372,-0.48161044914669,18.5
0.243234110193128,0.662149767304074,-1.53458509715916,-0.471941359453146,18.5
0.233875697040245,0.688070537417627,-1.56828397473219,-0.43659257801232,18.5
0.234482177252143,0.705518548594372,-1.56331110303378,-0.432909541369902,18.5
0.20675252697226,0.72559021416546,-1.6930986173387,-0.414447845039183,18.5
0.14999779342878,0.745169810590982,-2.01421010504659,-0.403403048142692,18.5
0.145130231354115,0.724546968231708,-2.0398778936866,-0.392341641749115,18.5
0.144258943278698,0.726514247823963,-2.05753417778884,-0.385881594149681,18.5
0.145647568298043,0.759521465515118,-2.0517660638417,-0.343707787750987,18.5
0.147815553008489,0.778062608374305,-2.03584502323607,-0.326672247696017,18.5
0.136928947038088,0.787725565801889,-2.10888122397549,-0.311519771326643,18.5
0.12497752179115,0.805468174971442,-2.19860528247519,-0.28954612064678,18.5
0.116564896144355,0.802793894432539,-2.25927560478093,-0.298229361148668,18.5
0.123091252699931,0.809480260444867,-2.20555733875998,-0.292870347548861,18.5
0.127643570728945,0.823503850929425,-2.16560448801805,-0.275571752806094,18.5
0.124703099416266,0.843581185447853,-2.1881214796125,-0.281252859176826,18.5
0.127772264418837,0.895114951498935,-2.16274371619762,-0.26016972673679,18.5
0.124331525432979,0.862732927224107,-2.20106485227676,-0.266120284580543,18.5
0.113975210730073,0.845810660918157,-2.28659592203775,-0.261684413609694,18.5
0.120798051375031,0.864227452672648,-2.27218010247662,-0.24830134609139,18.5
0.117567163568607,0.867508975285208,-2.3212527054962,-0.252578469254301,18.5
0.109135284924829,0.862071223860628,-2.46768987172331,-0.249881075177534,18.5
0.0923853381795487,0.850333594922324,-2.65014506310044,-0.239268029753306,18.5
0.0945707847060035,0.818128177458584,-2.6937682646725,-0.253462912533175,18.5
0.0858387872830491,0.822790630514338,-2.71417550782608,-0.280693411638588,18.5
0.0698236469071611,0.887052396119331,-2.84268624168123,-0.28053515837516,18.5
